Start Time: 15-12-2022 13:38:19
End Time: 15-12-2022 15:07:57
Data Number: 2690
T1 (°C) Max: 114.6 15-12-2022 14:12:01	 Min: 21.2 15-12-2022 13:38:19	 Avg: 58.44
T2 (°C) Max: 57 15-12-2022 15:04:15	 Min: 21.5 15-12-2022 13:39:35	 Avg: 48.79
T3 (°C) Max: 39 15-12-2022 15:04:15	 Min: 21.6 15-12-2022 13:38:35	 Avg: 34.16
T4 (°C) Max: 0 	 Min: 0 	 Avg: 0.00
""
Record Time,T1 (°C),T2 (°C),T3 (°C),T4 (°C)
"15-12-2022 13:38:19","21.2","21.7","21.7",""
"15-12-2022 13:38:21","21.2","21.8","21.8",""
"15-12-2022 13:38:23","21.2","21.8","21.8",""
"15-12-2022 13:38:25","21.2","21.8","21.7",""
"15-12-2022 13:38:27","21.4","21.8","21.8",""
"15-12-2022 13:38:29","21.2","21.8","21.8",""
"15-12-2022 13:38:31","21.2","21.8","21.8",""
"15-12-2022 13:38:33","21.2","21.9","21.8",""
"15-12-2022 13:38:35","21.3","21.7","21.6",""
"15-12-2022 13:38:37","21.4","21.7","21.6",""
"15-12-2022 13:38:39","21.5","21.7","21.7",""
"15-12-2022 13:38:41","21.5","21.7","21.7",""
"15-12-2022 13:38:43","21.5","21.7","21.7",""
"15-12-2022 13:38:45","22.0","21.7","21.7",""
"15-12-2022 13:38:47","23.9","21.7","21.7",""
"15-12-2022 13:38:49","25.4","21.7","21.7",""
"15-12-2022 13:38:51","26.6","21.8","21.7",""
"15-12-2022 13:38:53","28.1","21.8","21.7",""
"15-12-2022 13:38:55","30.0","21.7","21.7",""
"15-12-2022 13:38:57","31.5","21.8","21.7",""
"15-12-2022 13:38:59","33.2","21.8","21.7",""
"15-12-2022 13:39:01","34.7","21.8","21.8",""
"15-12-2022 13:39:03","36.1","21.6","21.6",""
"15-12-2022 13:39:05","38.5","21.7","21.7",""
"15-12-2022 13:39:07","39.9","21.7","21.7",""
"15-12-2022 13:39:09","41.7","21.7","21.7",""
"15-12-2022 13:39:11","43.2","21.7","21.7",""
"15-12-2022 13:39:13","44.5","21.8","21.7",""
"15-12-2022 13:39:15","45.7","21.8","21.7",""
"15-12-2022 13:39:17","47.3","21.7","21.7",""
"15-12-2022 13:39:19","48.8","21.7","21.7",""
"15-12-2022 13:39:21","50.3","21.7","21.7",""
"15-12-2022 13:39:23","51.7","21.8","21.7",""
"15-12-2022 13:39:25","53.5","21.8","21.7",""
"15-12-2022 13:39:27","54.7","21.8","21.7",""
"15-12-2022 13:39:29","55.8","21.8","21.8",""
"15-12-2022 13:39:31","57.3","21.7","21.7",""
"15-12-2022 13:39:33","58.6","21.7","21.7",""
"15-12-2022 13:39:35","60.0","21.5","21.6",""
"15-12-2022 13:39:37","61.4","21.5","21.6",""
"15-12-2022 13:39:39","62.1","21.5","21.6",""
"15-12-2022 13:39:41","63.7","21.5","21.6",""
"15-12-2022 13:39:43","65.2","21.5","21.6",""
"15-12-2022 13:39:45","66.0","21.5","21.6",""
"15-12-2022 13:39:47","67.1","21.5","21.6",""
"15-12-2022 13:39:49","68.3","21.5","21.6",""
"15-12-2022 13:39:51","69.8","21.5","21.6",""
"15-12-2022 13:39:53","70.7","21.5","21.6",""
"15-12-2022 13:39:55","72.2","21.5","21.6",""
"15-12-2022 13:39:57","73.0","21.6","21.7",""
"15-12-2022 13:39:59","74.3","21.6","21.7",""
"15-12-2022 13:40:01","75.5","21.6","21.7",""
"15-12-2022 13:40:03","76.6","21.5","21.7",""
"15-12-2022 13:40:05","77.8","21.5","21.6",""
"15-12-2022 13:40:07","78.8","21.6","21.7",""
"15-12-2022 13:40:09","79.5","21.6","21.7",""
"15-12-2022 13:40:11","80.8","21.6","21.7",""
"15-12-2022 13:40:13","81.5","21.7","21.8",""
"15-12-2022 13:40:15","82.7","21.7","21.7",""
"15-12-2022 13:40:17","83.8","21.7","21.7",""
"15-12-2022 13:40:19","84.6","21.7","21.7",""
"15-12-2022 13:40:21","86.1","21.7","21.7",""
"15-12-2022 13:40:23","86.8","21.7","21.7",""
"15-12-2022 13:40:25","88.0","21.7","21.7",""
"15-12-2022 13:40:27","88.7","21.8","21.7",""
"15-12-2022 13:40:29","90.0","21.8","21.7",""
"15-12-2022 13:40:31","90.5","21.8","21.8",""
"15-12-2022 13:40:33","91.5","21.8","21.7",""
"15-12-2022 13:40:35","92.3","21.9","21.8",""
"15-12-2022 13:40:37","93.3","21.9","21.7",""
"15-12-2022 13:40:39","94.7","21.9","21.7",""
"15-12-2022 13:40:41","95.4","22.1","22",""
"15-12-2022 13:40:43","95.9","22.2","22",""
"15-12-2022 13:40:45","96.8","22.2","22",""
"15-12-2022 13:40:47","98.1","22.2","22",""
"15-12-2022 13:40:49","98.9","22","21.7",""
"15-12-2022 13:40:51","99.7","22","21.6",""
"15-12-2022 13:40:53","100.7","22.2","21.9",""
"15-12-2022 13:40:55","101.4","22.2","21.9",""
"15-12-2022 13:40:57","102.6","22.2","21.9",""
"15-12-2022 13:40:59","102.9","22.2","21.9",""
"15-12-2022 13:41:01","103.4","22.2","21.9",""
"15-12-2022 13:41:03","104.3","22.3","21.9",""
"15-12-2022 13:41:05","105.6","22.3","21.9",""
"15-12-2022 13:41:07","106.6","22.3","21.9",""
"15-12-2022 13:41:09","106.6","22.3","21.9",""
"15-12-2022 13:41:11","107.3","22.3","21.9",""
"15-12-2022 13:41:13","107.9","22.3","21.9",""
"15-12-2022 13:41:15","109.1","22.4","21.9",""
"15-12-2022 13:41:17","109.9","22.6","22.1",""
"15-12-2022 13:41:19","110.5","22.6","22.1",""
"15-12-2022 13:41:21","111.6","22.5","22",""
"15-12-2022 13:41:23","112.2","22.5","21.8",""
"15-12-2022 13:41:25","113.0","22.6","22",""
"15-12-2022 13:41:27","113.3","22.6","22",""
"15-12-2022 13:41:29","113.3","22.7","22.1",""
"15-12-2022 13:41:31","113.3","22.7","22.1",""
"15-12-2022 13:41:33","112.6","22.7","22.1",""
"15-12-2022 13:41:35","111.9","22.8","22.1",""
"15-12-2022 13:41:37","111.7","22.8","22.1",""
"15-12-2022 13:41:39","111.1","22.8","22.1",""
"15-12-2022 13:41:41","109.9","23","22.1",""
"15-12-2022 13:41:43","110.0","23","22.1",""
"15-12-2022 13:41:45","110.0","23.2","22.2",""
"15-12-2022 13:41:47","110.2","23.2","22.1",""
"15-12-2022 13:41:49","110.3","23.2","22.2",""
"15-12-2022 13:41:51","110.3","23.3","22.2",""
"15-12-2022 13:41:53","110.3","23.3","22.2",""
"15-12-2022 13:41:55","110.4","23.5","22.2",""
"15-12-2022 13:41:57","110.6","23.5","22.1",""
"15-12-2022 13:41:59","110.7","23.5","22.1",""
"15-12-2022 13:42:01","111.1","23.7","22.3",""
"15-12-2022 13:42:03","111.1","23.8","22.3",""
"15-12-2022 13:42:05","111.1","23.8","22.3",""
"15-12-2022 13:42:07","111.1","23.8","22.3",""
"15-12-2022 13:42:09","111.1","23.8","22.3",""
"15-12-2022 13:42:11","110.6","23.8","22.3",""
"15-12-2022 13:42:13","111.2","24","22.3",""
"15-12-2022 13:42:15","111.2","24","22.3",""
"15-12-2022 13:42:17","111.1","24.3","22.3",""
"15-12-2022 13:42:19","110.8","24.3","22.3",""
"15-12-2022 13:42:21","110.4","24.3","22.5",""
"15-12-2022 13:42:23","109.7","24.5","22.5",""
"15-12-2022 13:42:25","109.3","24.8","22.5",""
"15-12-2022 13:42:27","109.1","25","22.6",""
"15-12-2022 13:42:29","109.3","24.9","22.6",""
"15-12-2022 13:42:31","109.5","25","22.7",""
"15-12-2022 13:42:33","109.5","25","22.7",""
"15-12-2022 13:42:35","109.7","25.1","22.7",""
"15-12-2022 13:42:37","109.7","25.3","22.7",""
"15-12-2022 13:42:39","109.9","25.3","22.7",""
"15-12-2022 13:42:41","110.1","25.3","22.7",""
"15-12-2022 13:42:43","110.1","25.3","22.8",""
"15-12-2022 13:42:45","110.1","25.3","22.7",""
"15-12-2022 13:42:47","109.9","25.5","22.8",""
"15-12-2022 13:42:49","109.3","25.6","22.8",""
"15-12-2022 13:42:51","109.3","25.8","22.8",""
"15-12-2022 13:42:53","109.5","25.7","22.8",""
"15-12-2022 13:42:55","109.5","25.8","22.9",""
"15-12-2022 13:42:57","109.5","25.8","22.9",""
"15-12-2022 13:42:59","109.2","25.8","22.9",""
"15-12-2022 13:43:01","108.6","25.8","22.9",""
"15-12-2022 13:43:03","108.7","25.9","22.9",""
"15-12-2022 13:43:05","108.8","25.9","22.9",""
"15-12-2022 13:43:07","109.1","26","23",""
"15-12-2022 13:43:09","109.2","26.2","23",""
"15-12-2022 13:43:11","109.4","26.2","23",""
"15-12-2022 13:43:13","109.5","26.2","23",""
"15-12-2022 13:43:15","109.4","26.3","23",""
"15-12-2022 13:43:17","109.2","26.3","23.1",""
"15-12-2022 13:43:19","108.4","26.4","23.1",""
"15-12-2022 13:43:21","108.7","26.5","23.1",""
"15-12-2022 13:43:23","108.7","26.5","23.1",""
"15-12-2022 13:43:25","108.7","26.7","23.1",""
"15-12-2022 13:43:27","108.7","26.7","23.2",""
"15-12-2022 13:43:29","108.7","26.7","23.2",""
"15-12-2022 13:43:31","108.7","26.9","23.2",""
"15-12-2022 13:43:33","108.6","27","23.4",""
"15-12-2022 13:43:35","108.6","27","23.4",""
"15-12-2022 13:43:37","108.7","27","23.4",""
"15-12-2022 13:43:39","108.7","27.1","23.4",""
"15-12-2022 13:43:41","108.7","27.1","23.4",""
"15-12-2022 13:43:43","108.7","27.1","23.4",""
"15-12-2022 13:43:45","108.7","27.2","23.4",""
"15-12-2022 13:43:47","108.2","27.4","23.6",""
"15-12-2022 13:43:49","108.2","27.4","23.6",""
"15-12-2022 13:43:51","108.2","27.4","23.6",""
"15-12-2022 13:43:53","108.2","27.5","23.6",""
"15-12-2022 13:43:55","108.4","27.7","23.7",""
"15-12-2022 13:43:57","108.6","27.7","23.6",""
"15-12-2022 13:43:59","108.6","27.7","23.7",""
"15-12-2022 13:44:01","108.9","27.7","23.7",""
"15-12-2022 13:44:03","108.9","27.9","23.7",""
"15-12-2022 13:44:05","108.9","27.9","23.7",""
"15-12-2022 13:44:07","108.2","27.9","23.7",""
"15-12-2022 13:44:09","106.8","28","23.7",""
"15-12-2022 13:44:11","105.3","28.1","23.8",""
"15-12-2022 13:44:13","104.4","28.1","23.7",""
"15-12-2022 13:44:15","103.9","28.2","23.8",""
"15-12-2022 13:44:17","103.1","28.3","23.8",""
"15-12-2022 13:44:19","102.2","28.3","23.8",""
"15-12-2022 13:44:21","100.6","28.4","23.9",""
"15-12-2022 13:44:23","99.5","28.5","23.9",""
"15-12-2022 13:44:25","98.5","28.5","23.9",""
"15-12-2022 13:44:27","97.2","28.6","23.9",""
"15-12-2022 13:44:29","96.7","28.6","23.9",""
"15-12-2022 13:44:31","95.9","28.8","24",""
"15-12-2022 13:44:33","95.2","28.8","24",""
"15-12-2022 13:44:35","94.4","29","24",""
"15-12-2022 13:44:37","92.6","29.1","24.2",""
"15-12-2022 13:44:39","92.4","29.1","24.1",""
"15-12-2022 13:44:41","91.2","29.3","24.2",""
"15-12-2022 13:44:43","90.2","29.4","24.2",""
"15-12-2022 13:44:45","88.9","29.4","24.2",""
"15-12-2022 13:44:47","88.1","29.4","24.2",""
"15-12-2022 13:44:49","87.3","29.4","24.2",""
"15-12-2022 13:44:51","86.5","29.7","24.2",""
"15-12-2022 13:44:53","85.7","29.7","24.2",""
"15-12-2022 13:44:55","84.3","30","24.5",""
"15-12-2022 13:44:57","83.8","30","24.5",""
"15-12-2022 13:44:59","83.6","30","24.4",""
"15-12-2022 13:45:01","82.4","30.1","24.5",""
"15-12-2022 13:45:03","81.7","30.1","24.5",""
"15-12-2022 13:45:05","80.6","30.3","24.6",""
"15-12-2022 13:45:07","79.8","30.4","24.6",""
"15-12-2022 13:45:09","79.1","30.4","24.6",""
"15-12-2022 13:45:11","78.4","30.6","24.7",""
"15-12-2022 13:45:13","77.4","30.6","24.7",""
"15-12-2022 13:45:15","77.2","30.7","24.7",""
"15-12-2022 13:45:17","75.8","30.8","24.8",""
"15-12-2022 13:45:19","75.2","31","24.8",""
"15-12-2022 13:45:21","74.4","31","24.8",""
"15-12-2022 13:45:23","73.5","31.1","24.9",""
"15-12-2022 13:45:25","73.3","31.1","24.9",""
"15-12-2022 13:45:27","72.5","31.1","24.9",""
"15-12-2022 13:45:29","71.8","31.1","24.9",""
"15-12-2022 13:45:31","71.2","31.2","24.9",""
"15-12-2022 13:45:33","70.4","31.2","24.9",""
"15-12-2022 13:45:35","69.1","31.3","25",""
"15-12-2022 13:45:37","68.9","31.4","25",""
"15-12-2022 13:45:39","67.7","31.8","25.2",""
"15-12-2022 13:45:41","66.8","31.8","25.2",""
"15-12-2022 13:45:43","66.2","31.8","25.2",""
"15-12-2022 13:45:45","65.6","31.8","25.2",""
"15-12-2022 13:45:47","65.1","32.1","25.4",""
"15-12-2022 13:45:49","64.2","32.1","25.4",""
"15-12-2022 13:45:51","63.6","32.1","25.4",""
"15-12-2022 13:45:53","63.4","32.1","25.4",""
"15-12-2022 13:45:55","62.7","32.3","25.4",""
"15-12-2022 13:45:57","62.0","32.5","25.6",""
"15-12-2022 13:45:59","61.3","32.5","25.5",""
"15-12-2022 13:46:01","60.5","32.6","25.5",""
"15-12-2022 13:46:03","60.0","32.6","25.5",""
"15-12-2022 13:46:05","59.8","32.6","25.5",""
"15-12-2022 13:46:07","59.2","32.6","25.5",""
"15-12-2022 13:46:09","58.6","32.6","25.5",""
"15-12-2022 13:46:11","58.2","32.7","25.5",""
"15-12-2022 13:46:13","57.7","32.9","25.6",""
"15-12-2022 13:46:15","57.0","32.9","25.6",""
"15-12-2022 13:46:17","56.5","32.9","25.6",""
"15-12-2022 13:46:19","55.8","33.1","25.7",""
"15-12-2022 13:46:21","55.1","33.1","25.7",""
"15-12-2022 13:46:23","55.1","33.1","25.7",""
"15-12-2022 13:46:25","54.4","33.2","25.7",""
"15-12-2022 13:46:27","53.6","33.2","25.7",""
"15-12-2022 13:46:29","53.5","33.2","25.7",""
"15-12-2022 13:46:31","53.4","33.4","25.8",""
"15-12-2022 13:46:33","52.5","33.4","25.8",""
"15-12-2022 13:46:35","51.8","33.4","25.8",""
"15-12-2022 13:46:37","51.4","33.5","25.8",""
"15-12-2022 13:46:39","50.8","33.6","25.9",""
"15-12-2022 13:46:41","50.6","33.8","26.1",""
"15-12-2022 13:46:43","50.2","33.8","26.1",""
"15-12-2022 13:46:45","49.4","33.8","26",""
"15-12-2022 13:46:47","49.2","33.8","26",""
"15-12-2022 13:46:49","48.6","33.8","26",""
"15-12-2022 13:46:51","48.1","33.8","26",""
"15-12-2022 13:46:53","47.6","34","26.1",""
"15-12-2022 13:46:55","47.1","34","26.1",""
"15-12-2022 13:46:57","46.3","34","26.1",""
"15-12-2022 13:46:59","45.8","34.1","26.2",""
"15-12-2022 13:47:01","45.8","34.1","26.2",""
"15-12-2022 13:47:03","45.6","34.3","26.2",""
"15-12-2022 13:47:05","45.0","34.5","26.3",""
"15-12-2022 13:47:07","45.0","34.5","26.3",""
"15-12-2022 13:47:09","44.2","34.5","26.5",""
"15-12-2022 13:47:11","44.1","34.5","26.5",""
"15-12-2022 13:47:13","44.1","34.5","26.4",""
"15-12-2022 13:47:15","43.4","34.6","26.5",""
"15-12-2022 13:47:17","43.1","34.6","26.5",""
"15-12-2022 13:47:19","42.5","34.6","26.5",""
"15-12-2022 13:47:21","42.0","34.6","26.5",""
"15-12-2022 13:47:23","41.2","34.7","26.5",""
"15-12-2022 13:47:25","41.2","34.7","26.5",""
"15-12-2022 13:47:27","41.2","34.9","26.5",""
"15-12-2022 13:47:29","40.8","34.9","26.5",""
"15-12-2022 13:47:31","39.9","34.9","26.5",""
"15-12-2022 13:47:33","39.7","35","26.5",""
"15-12-2022 13:47:35","39.1","35","26.5",""
"15-12-2022 13:47:37","38.8","35","26.6",""
"15-12-2022 13:47:39","38.6","35.1","26.6",""
"15-12-2022 13:47:41","38.4","35.1","26.7",""
"15-12-2022 13:47:43","37.9","35.2","26.7",""
"15-12-2022 13:47:45","37.7","35.4","26.7",""
"15-12-2022 13:47:47","37.4","35.4","26.8",""
"15-12-2022 13:47:49","37.3","35.4","26.8",""
"15-12-2022 13:47:51","36.7","35.4","26.8",""
"15-12-2022 13:47:53","36.6","35.4","26.8",""
"15-12-2022 13:47:55","36.6","35.6","27",""
"15-12-2022 13:47:57","35.9","35.6","27",""
"15-12-2022 13:47:59","35.9","35.6","27",""
"15-12-2022 13:48:01","35.7","35.7","27",""
"15-12-2022 13:48:03","35.0","35.8","27.1",""
"15-12-2022 13:48:05","35.0","35.8","27",""
"15-12-2022 13:48:07","34.7","35.8","27",""
"15-12-2022 13:48:09","34.5","35.8","27",""
"15-12-2022 13:48:11","33.9","35.8","27",""
"15-12-2022 13:48:13","33.9","36","27",""
"15-12-2022 13:48:15","33.6","36.3","27.3",""
"15-12-2022 13:48:17","33.4","36.2","27.3",""
"15-12-2022 13:48:19","33.3","36.2","27.2",""
"15-12-2022 13:48:21","32.7","36.2","27.2",""
"15-12-2022 13:48:23","32.5","36.2","27.2",""
"15-12-2022 13:48:25","32.3","36.2","27.2",""
"15-12-2022 13:48:27","31.9","36.2","27.2",""
"15-12-2022 13:48:29","31.8","36.3","27.3",""
"15-12-2022 13:48:31","31.4","36.3","27.2",""
"15-12-2022 13:48:33","31.2","36.3","27.2",""
"15-12-2022 13:48:35","30.9","36.3","27.2",""
"15-12-2022 13:48:37","30.5","36.3","27.2",""
"15-12-2022 13:48:39","30.4","36.3","27.2",""
"15-12-2022 13:48:41","30.4","36.5","27.3",""
"15-12-2022 13:48:43","30.2","36.5","27.3",""
"15-12-2022 13:48:45","30.0","36.5","27.3",""
"15-12-2022 13:48:47","29.5","36.6","27.4",""
"15-12-2022 13:48:49","28.9","36.6","27.4",""
"15-12-2022 13:48:51","28.9","36.8","27.4",""
"15-12-2022 13:48:53","28.9","36.8","27.4",""
"15-12-2022 13:48:55","28.7","36.8","27.5",""
"15-12-2022 13:48:57","28.5","36.9","27.7",""
"15-12-2022 13:48:59","28.3","36.9","27.6",""
"15-12-2022 13:49:01","28.2","36.8","27.6",""
"15-12-2022 13:49:03","27.7","36.9","27.6",""
"15-12-2022 13:49:05","27.5","37","27.6",""
"15-12-2022 13:49:07","27.5","37","27.6",""
"15-12-2022 13:49:09","27.4","37.2","27.8",""
"15-12-2022 13:49:11","26.9","37.2","27.7",""
"15-12-2022 13:49:13","26.9","37.2","27.7",""
"15-12-2022 13:49:15","26.8","37.2","27.7",""
"15-12-2022 13:49:17","26.2","37.2","27.7",""
"15-12-2022 13:49:19","26.2","37.3","27.8",""
"15-12-2022 13:49:21","26.3","37.4","27.9",""
"15-12-2022 13:49:23","26.0","37.4","27.9",""
"15-12-2022 13:49:25","25.8","37.4","27.9",""
"15-12-2022 13:49:27","25.6","37.4","27.8",""
"15-12-2022 13:49:29","25.5","37.5","27.8",""
"15-12-2022 13:49:31","25.5","37.5","27.9",""
"15-12-2022 13:49:33","25.2","37.5","27.9",""
"15-12-2022 13:49:35","25.0","37.6","27.9",""
"15-12-2022 13:49:37","25.0","37.7","28",""
"15-12-2022 13:49:39","24.8","37.7","28",""
"15-12-2022 13:49:41","24.6","37.6","28.1",""
"15-12-2022 13:49:43","24.5","37.5","28",""
"15-12-2022 13:49:45","24.2","37.6","28.1",""
"15-12-2022 13:49:47","24.0","37.6","28",""
"15-12-2022 13:49:49","23.9","37.6","28",""
"15-12-2022 13:49:51","23.9","37.7","28.1",""
"15-12-2022 13:49:53","23.9","37.7","28.1",""
"15-12-2022 13:49:55","23.9","37.7","28.1",""
"15-12-2022 13:49:57","23.9","37.6","28",""
"15-12-2022 13:49:59","23.9","37.7","28.1",""
"15-12-2022 13:50:01","24.0","37.7","28",""
"15-12-2022 13:50:03","24.4","37.7","28",""
"15-12-2022 13:50:05","24.5","37.7","28.2",""
"15-12-2022 13:50:07","24.5","37.9","28.2",""
"15-12-2022 13:50:09","24.5","37.8","28.2",""
"15-12-2022 13:50:11","24.6","37.8","28.1",""
"15-12-2022 13:50:13","25.3","37.8","28.1",""
"15-12-2022 13:50:15","25.3","38","28.3",""
"15-12-2022 13:50:17","25.3","38","28.3",""
"15-12-2022 13:50:19","25.3","38.1","28.3",""
"15-12-2022 13:50:21","25.3","38.1","28.3",""
"15-12-2022 13:50:23","25.2","38.1","28.3",""
"15-12-2022 13:50:25","25.2","38.1","28.3",""
"15-12-2022 13:50:27","25.2","38.1","28.3",""
"15-12-2022 13:50:29","25.2","38.1","28.3",""
"15-12-2022 13:50:31","25.1","38.1","28.2",""
"15-12-2022 13:50:33","25.1","38.1","28.3",""
"15-12-2022 13:50:35","25.1","38.1","28.3",""
"15-12-2022 13:50:37","25.1","38.1","28.3",""
"15-12-2022 13:50:39","25.1","38.1","28.3",""
"15-12-2022 13:50:41","25.0","38.1","28.3",""
"15-12-2022 13:50:43","25.0","38.2","28.3",""
"15-12-2022 13:50:45","24.9","38.2","28.4",""
"15-12-2022 13:50:47","24.7","38.3","28.4",""
"15-12-2022 13:50:49","24.7","38.4","28.6",""
"15-12-2022 13:50:51","24.6","38.5","28.6",""
"15-12-2022 13:50:53","24.6","38.5","28.6",""
"15-12-2022 13:50:55","24.6","38.5","28.6",""
"15-12-2022 13:50:57","24.4","38.5","28.6",""
"15-12-2022 13:50:59","24.4","38.5","28.6",""
"15-12-2022 13:51:01","24.4","38.6","28.6",""
"15-12-2022 13:51:03","24.4","38.6","28.6",""
"15-12-2022 13:51:05","24.4","38.5","28.6",""
"15-12-2022 13:51:07","24.6","38.6","28.6",""
"15-12-2022 13:51:09","24.6","38.6","28.6",""
"15-12-2022 13:51:11","24.6","38.6","28.6",""
"15-12-2022 13:51:13","24.7","38.6","28.6",""
"15-12-2022 13:51:15","24.7","38.7","28.6",""
"15-12-2022 13:51:17","25.2","38.7","28.6",""
"15-12-2022 13:51:19","25.0","38.7","28.7",""
"15-12-2022 13:51:21","25.0","38.7","28.6",""
"15-12-2022 13:51:23","25.1","38.8","28.7",""
"15-12-2022 13:51:25","25.1","38.8","28.7",""
"15-12-2022 13:51:27","25.1","38.9","28.7",""
"15-12-2022 13:51:29","24.5","38.9","28.8",""
"15-12-2022 13:51:31","25.1","39","28.9",""
"15-12-2022 13:51:33","25.1","39","28.9",""
"15-12-2022 13:51:35","25.0","39.2","28.9",""
"15-12-2022 13:51:37","24.9","39.2","28.9",""
"15-12-2022 13:51:39","24.9","39.2","28.9",""
"15-12-2022 13:51:41","24.9","39.2","28.8",""
"15-12-2022 13:51:43","24.9","39.2","28.8",""
"15-12-2022 13:51:45","24.9","39.2","28.9",""
"15-12-2022 13:51:47","24.9","39.2","28.9",""
"15-12-2022 13:51:49","24.9","39.2","28.9",""
"15-12-2022 13:51:51","24.7","39.2","28.9",""
"15-12-2022 13:51:53","24.8","39.2","28.9",""
"15-12-2022 13:51:55","24.8","39.3","28.9",""
"15-12-2022 13:51:57","24.8","39.5","29",""
"15-12-2022 13:51:59","24.8","39.5","29.1",""
"15-12-2022 13:52:01","24.8","39.5","29.1",""
"15-12-2022 13:52:03","24.7","39.5","29.1",""
"15-12-2022 13:52:05","24.7","39.5","29.1",""
"15-12-2022 13:52:07","24.7","39.5","29.1",""
"15-12-2022 13:52:09","24.7","39.6","29.1",""
"15-12-2022 13:52:11","24.6","39.6","29.1",""
"15-12-2022 13:52:13","24.5","39.6","29.1",""
"15-12-2022 13:52:15","24.5","39.6","29.1",""
"15-12-2022 13:52:17","24.5","39.8","29.3",""
"15-12-2022 13:52:19","24.6","39.8","29.3",""
"15-12-2022 13:52:21","24.4","39.8","29.3",""
"15-12-2022 13:52:23","24.5","39.8","29.2",""
"15-12-2022 13:52:25","24.5","39.8","29.2",""
"15-12-2022 13:52:27","24.5","39.9","29.3",""
"15-12-2022 13:52:29","25.7","39.9","29.2",""
"15-12-2022 13:52:31","27.1","39.9","29.2",""
"15-12-2022 13:52:33","28.5","40","29.3",""
"15-12-2022 13:52:35","28.1","38.4","29.1",""
"15-12-2022 13:52:37","31.5","40","29.1",""
"15-12-2022 13:52:39","33.4","40.1","29.3",""
"15-12-2022 13:52:41","34.4","40.1","29.3",""
"15-12-2022 13:52:43","35.8","40.1","29.3",""
"15-12-2022 13:52:45","37.4","40.1","29.3",""
"15-12-2022 13:52:47","39.6","40.1","29.3",""
"15-12-2022 13:52:49","41.0","40","29.3",""
"15-12-2022 13:52:51","42.4","40","29.3",""
"15-12-2022 13:52:53","44.2","40","29.4",""
"15-12-2022 13:52:55","45.6","40","29.4",""
"15-12-2022 13:52:57","46.7","40","29.4",""
"15-12-2022 13:52:59","48.3","39.8","29.4",""
"15-12-2022 13:53:01","49.4","39.8","29.4",""
"15-12-2022 13:53:03","51.1","39.8","29.4",""
"15-12-2022 13:53:05","52.4","39.8","29.5",""
"15-12-2022 13:53:07","53.7","39.8","29.5",""
"15-12-2022 13:53:09","55.4","39.8","29.5",""
"15-12-2022 13:53:11","56.7","39.8","29.5",""
"15-12-2022 13:53:13","58.1","39.8","29.4",""
"15-12-2022 13:53:15","59.0","39.8","29.4",""
"15-12-2022 13:53:17","60.9","39.7","29.4",""
"15-12-2022 13:53:19","62.2","39.7","29.4",""
"15-12-2022 13:53:21","63.7","39.5","29.3",""
"15-12-2022 13:53:23","64.5","39.5","29.3",""
"15-12-2022 13:53:25","66.0","39.5","29.3",""
"15-12-2022 13:53:27","66.9","39.5","29.3",""
"15-12-2022 13:53:29","68.5","39.4","29.2",""
"15-12-2022 13:53:31","70.0","39.3","29.2",""
"15-12-2022 13:53:33","71.3","39.3","29.3",""
"15-12-2022 13:53:35","72.6","39.4","29.3",""
"15-12-2022 13:53:37","74.0","39.3","29.3",""
"15-12-2022 13:53:39","75.1","39.4","29.3",""
"15-12-2022 13:53:41","75.9","39.4","29.3",""
"15-12-2022 13:53:43","77.2","39.3","29.3",""
"15-12-2022 13:53:45","78.5","39.3","29.3",""
"15-12-2022 13:53:47","79.9","39.3","29.3",""
"15-12-2022 13:53:49","80.6","39.3","29.3",""
"15-12-2022 13:53:51","81.3","39.4","29.4",""
"15-12-2022 13:53:53","82.5","39.3","29.3",""
"15-12-2022 13:53:55","83.6","39.3","29.3",""
"15-12-2022 13:53:57","84.4","39.2","29.3",""
"15-12-2022 13:53:59","85.8","39.2","29.3",""
"15-12-2022 13:54:01","87.2","39.1","29.3",""
"15-12-2022 13:54:03","88.0","39.2","29.3",""
"15-12-2022 13:54:05","89.1","39.2","29.3",""
"15-12-2022 13:54:07","90.1","39.2","29.3",""
"15-12-2022 13:54:09","90.8","39.2","29.3",""
"15-12-2022 13:54:11","91.6","39.2","29.3",""
"15-12-2022 13:54:13","92.7","39.2","29.3",""
"15-12-2022 13:54:15","93.7","39.2","29.3",""
"15-12-2022 13:54:17","94.6","39.2","29.3",""
"15-12-2022 13:54:19","96.0","39.2","29.3",""
"15-12-2022 13:54:21","96.0","39.2","29.3",""
"15-12-2022 13:54:23","97.2","39.2","29.4",""
"15-12-2022 13:54:25","98.7","39.2","29.3",""
"15-12-2022 13:54:27","99.5","39.2","29.4",""
"15-12-2022 13:54:29","100.4","39.2","29.4",""
"15-12-2022 13:54:31","100.5","39.3","29.4",""
"15-12-2022 13:54:33","101.9","39.3","29.4",""
"15-12-2022 13:54:35","102.9","39.3","29.4",""
"15-12-2022 13:54:37","103.5","39.3","29.4",""
"15-12-2022 13:54:39","104.3","39.3","29.4",""
"15-12-2022 13:54:41","105.2","39.3","29.4",""
"15-12-2022 13:54:43","105.8","39.3","29.6",""
"15-12-2022 13:54:45","106.2","39.3","29.4",""
"15-12-2022 13:54:47","107.0","39.2","29.4",""
